StoryID	Keyword	Comment	Timing	ParentKeyword
tng4x21	Klingon High Council			
tng4x21	Earl Grey tea			
tng4x21	prisoner			
tng4x21	explosion			
tng4x21	boobs			
tng4x21	veiled threat			
tng4x21	stargazing	Picard		
tng4x21	physical altercation time		2:23-2:40	
tng4x22	red alert	1x	34:44	
tng4x22	ritual suicide			
tng4x22	awkward moment	Picard with Troi's mother		
tng4x22	impending catastrophe			
tng4x22	dying sun			
tng4x22	scientific experiment	stellar rejuvenation		
tng4x22	Prime Directive			
tng4x22	asylum			
tng4x22	diplomacy			
tng4x22	telepathic communication			
tng4x22	supernova			
tng4x22	change of heart			
tng4x22	second guessing			
tng4x22	farewell	Lwaxana and Timicin		
tng4x22	first contact			
tng4x22	inane chatter			
tng4x22	seduction			
tng4x22	flirtation			
tng4x22	mothering			
tng4x22	promiscuity			
tng4x22	astro-engineering			
tng4x22	cheering up			
tng4x22	hysteria			
tng4x22	death			
tng4x22	changed belief			
tng4x22	personal failure			
tng4x22	level 5 diagnostic			diagnostic
tng4x22	intercept course		33:15	space maneuver
tng4x22	farewell	Picard and Timicin		
tng4x22	senior staff meeting	Picard, Data, Riker, Geordi, Beverly, Troi, Timicin	4:38-5:55	
tng4x23	ambassador			
tng4x23	mediator			
tng4x23	negotiation			
tng4x23	rival factions			
tng4x23	death			
tng4x23	inspirational anecdote	Troi to Beverly		
tng4x23	lung disease	Moon's inhabitants		disease
tng4x23	feigned headache			
tng4x23	hanky-panky			
tng4x23	global warming			
tng4x23	impending catastrophe			
tng4x23	security clearance code			
tng4x23	medical emergency			
tng4x23	Trill transplant			medical procedure
tng4x23	farewell	Beverly and Odan		
tng4x23	rose			
tng4x23	lemon tea			
tng4x23	tricorder			
tng4x23	infatuation			
tng4x23	integrity	Picard		
tng4x23	political complication			
tng4x23	heartbreak			
tng4x23	impending lesbian kiss			
tng4x23	intercept course			space maneuver
tng4x23	senior staff meeting	Picard, Riker, Data, Beverly, Troi, Odan, Leka Trion; Picard, Riker, Data, Beverly, Troi	6:35-9:35, 18:14-19:29	
tng4x23	hypospray	Beverly to Odan	32:55	
tng4x24	abduction			
tng4x24	prisoner			
tng4x24	attempted assassination			
tng4x24	Klingon governor			
tng4x24	cybernetics			
tng4x24	cybernetics symposium			
tng4x24	shore leave			
tng4x24	Klingon High Council			
tng4x24	rebellion			
tng4x24	holography			
tng4x24	protostar			star
tng4x24	mind control			
tng4x24	space confrontation			
tng4x24	brinkmanship			
tng4x24	investigation			
tng4x24	odd behavior	Geordi		
tng4x24	Klingon ambassador			
tng4x24	level 4 diagnostic			
tng4x24	level 1 diagnostic			
tng4x24	medical examination			
tng4x24	level 5 diagnostic			
tng4x24	brain washing			
tng4x24	academic meeting			
tng4x24	twenty questions			game
tng4x24	cloaking			
tng4x24	investigation	by Klingon		
tng4x24	kidnapping			
tng4x24	infiltration	duplicate Geordi		
tng4x24	vacation			
tng4x24	dinner alone			
tng4x24	secret transmission			
tng4x24	memory manipulation			
tng4x25	red alert		33:42	
tng4x25	dark matter nebula			what's out there
tng4x25	scientific experiment			
tng4x25	probe			
tng4x25	space deformations			space-time anomaly
tng4x25	concert			performance
tng4x25	full systems diagnostic			
tng4x25	missing planet			
tng4x25	threading the needle			space maneuver
tng4x25	ship explosion	Picard's shuttlecraft	40:10	
tng4x25	anomaly			
tng4x25	trick flying			
tng4x25	probe			
tng4x25	performance			
tng4x25	painting			
tng4x25	break up			
tng4x25	gift			
tng4x25	Tyrinian sculpture			
tng4x25	Che Gelida Manina			old song
tng4x25	self diagnostic	Data		
tng4x25	infatuation			
tng4x25	stargazing			
tng4x25	lovers' quarrel			
tng4x25	living together			
tng4x25	fatherly protection	Worf about Jenna to Data		
tng4x25	courtship			
tng4x25	Spot the cat			
tng4x25	bouquet of flowers			
tng4x25	unexplained events			
tng4x25	Anne Boleyn			historical character, 16th century
tng4x25	King Henry VIII			historical character, 16th century
tng4x25	Charles Dickens			historical character, 19th century
tng4x25	all stop		34:05	space maneuver
tng4x25	hard to starboard		39:04	space maneuver
tng4x25	senior staff meeting	Picard, Riker, Data, Geordi, Worf	35:00-36:08	
tng4x26	red alert	1x	31:10	
tng4x26	Klingon High Council			
tng4x26	civil war			
tng4x26	Klingon chancellor			
tng4x26	House of Duras			
tng4x26	House of Mogh			
tng4x26	power struggle			
tng4x26	rival factions			
tng4x26	Khitomer massacre			
tng4x26	death			
tng4x26	farewell	Worf and crew		
tng4x26	leave of absence	Worf		
tng4x26	Rite of Succession			Klingon ritual
tng4x26	Prime Directive			
tng4x26	Earl Grey tea			
tng4x26	humor			
tng4x26	ship intercept			
tng4x26	integrity	Picard against Klingons several times		
tng4x26	crew affairs			
tng4x26	personal quest	restore family name		
tng4x26	revolution			
tng4x26	alien political system			
tng4x26	ship explosion	Klingon vessel		
tng4x26	resignation	Worf		
tng4x26	veiled threat			
tng4x26	distress call	Bortas		
tng5x01	yellow alert	1x	16:20	
tng5x01	House of Duras			
tng5x01	Klingon Civil War			
tng5x01	solar flare			astronomical phenomena
tng5x01	fleet admiral			
tng5x01	alien internal affairs			
tng5x01	blockade			
tng5x01	cloaking device			
tng5x01	requested transfer			
tng5x01	insubordination	Hobson to Data		
tng5x01	interrogation			
tng5x01	House of Mogh			
tng5x01	coronal entry			space maneuver
tng5x01	arm wrestling			
tng5x01	Starfleet armada			
tng5x01	mass casualties			
tng5x01	brinkmanship			
tng5x01	reverse course	Sela's ship	36:11	space maneuver
tng5x01	full impulse power			space maneuver
tng5x01	attempted seduction	B'Tor at Worf		
tng5x01	full stop		16:52	space maneuver
tng5x01	impending execution	Toral		
tng5x01	physical altercation		9:10-10:30, 15:30-15:55, 23:00-23:20, 37:20-37:45	
tng5x02	red alert	1x	38:38	
tng5x02	Gilgamesh			fictional character
tng5x02	Enkidu			fictional character
tng5x02	Homer			historical character
tng5x02	The Epic of Gilgamesh			literary reference
tng5x02	The Odyssey			literary reference
tng5x02	camel toe			
tng5x02	death			
tng5x02	stargazing			
tng5x02	metaphor			
tng5x02	misunderstanding	Picard things they are to duel		
tng5x02	monster			
tng5x02	invisibility			
tng5x02	hunting			
tng5x02	challenge			
tng5x02	above and beyond	Riker / Geordi (why?)		
tng5x02	Shakespeare			literary reference
tng5x02	storytelling			
tng5x02	EM disturbance			
tng5x02	evasive maneuver sequence delta		14:40	space maneuver
tng5x02	senior staff meeting	Picard, Riker, Data, Worf, Troi; Riker, Data, Worf, Troi, Geordi; Riker, Beverly, Geordi, Worf, Troi	0:15-1:30, 15:35-16:35, 27:05-29:27	
tng5x02	physical altercation time		25:00-25:45	
tng5x03	red alert	1x	34:17	
tng5x03	yellow alert	1x	33:49	
tng5x03	Federation colony			
tng5x03	distress call			
tng5x03	terrorist attack			
tng5x03	court marshall	Ro		
tng5x03	insubordination	Ro		
tng5x03	confinement to quarters			
tng5x03	Prime Directive			
tng5x03	escort mission			
tng5x03	Federation space station			
tng5x03	Cardassian cold virus			virus
tng5x03	confession			
tng5x03	playing coy	Picard		
tng5x03	ship explosion	Bajoran ship	38:52	
tng5x03	gossip			
tng5x03	awkward moment			
tng5x03	admiral			
tng5x03	folk medicine			
tng5x03	petulance	Ro		
tng5x03	sarcasm	Ro		
tng5x03	bribe	the blankets		
tng5x03	Starfleet internal affairs			
tng5x03	disfigurement			
tng5x03	Guinan power			
tng5x03	180 confession	Ro at Picard		
tng5x03	recruitment talk	Picard at Ro		
tng5x03	confinement to quarters	Ro		
tng5x03	parallel course			space maneuver
tng5x03	senior staff meeting	Picard, Data, Beverly, Troi, Riker, Ro, Worf	10:30-12:08	
tng5x04	planetary catastrophe			
tng5x04	threat	Marr threatens to have Data dismantled		
tng5x04	guitar			musical instrument
tng5x04	suffocation			
tng5x04	medical emergency			
tng5x04	near death			
tng5x04	scientific observation			
tng5x04	Parrises Squares			
tng5x04	murder			
tng5x04	flirting			
tng5x04	impending dinner			
tng5x04	white beam of light			
tng5x04	atmospheric disturbance			
tng5x04	battle-ax woman			character
tng5x04	hostility	Kila towards Data		
tng5x04	logarithmic scale			
tng5x04	heat a rock to generate light			phaser trick
tng5x04	lateral sensors			
tng5x04	swallowed pride	Kila thanks Data		
tng5x04	classical guitar	Data		
tng5x04	distress call			
tng5x04	confession	Kila to Data		
tng5x04	pioneering			
tng5x04	oversuspicious	Kila towards Data		
tng5x04	full stop		37:07	space maneuver
tng5x04	senior staff meeting	Picard, Beverly, Data, Troi, Riker	12:45-15:27	
tng5x05	red alert	1x	3:20	
tng5x05	pregnancy			
tng5x05	children			
tng5x05	Gonal 4 moss			
tng5x05	accident			
tng5x05	trapped			
tng5x05	escape			
tng5x05	distress call			
tng5x05	emergency			
tng5x05	impending disaster			
tng5x05	explosion			
tng5x05	lovers quarrel			
tng5x05	The Pirates of Penzance			musical
tng5x05	science fair			
tng5x05	awkward moment	Picard with children		
tng5x05	ship tour	the children by Picard		
tng5x05	casualty	Lt. Monroe		
tng5x05	sensor malfunction			
tng5x05	plasma fire			
tng5x05	impending saucer separation			
tng5x05	Frere Jacques			old song
tng5x05	child birth			
tng5x05	child labor			
tng5x05	3D chess			
tng5x05	child psychology			
tng5x05	close call			
tng5x05	Major-General's song			old song
tng5x05	emergency procedure alpha 2			procedure
tng5x06	security alert	1x	34:55	
tng5x06	alien babe			
tng5x06	foreplay			
tng5x06	mischief in foreplay			
tng5x06	The Game			game
tng5x06	vacation			
tng5x06	chocolate fudge			
tng5x06	surprise party			social function
tng5x06	Latin			
tng5x06	Talorian pound cake			
tng5x06	practical joke			
tng5x06	manual calibration			
tng5x06	flirting			
tng5x06	resource conflict	teams about resources		
tng5x06	subversion			
tng5x06	romantic distraction	Picard failed a grade		
tng5x06	gossip			
tng5x06	erotic scene	the teens lie panting on a bed		
tng5x06	panting			
tng5x06	farewell			
tng5x06	rumor			
tng5x06	shore leave			
tng5x06	planetary observation			scientific observation
tng5x06	chocolate sundae			
tng5x06	star mapping			
tng5x06	Earl Grey tea			
tng5x06	collapse			
tng5x06	medical emergency	the collapse		
tng5x06	dinner date			
tng5x06	Starfleet academy			
tng5x06	full sensor recalibration			
tng5x06	birth mark			
tng5x06	intercept course		30:23	space maneuver
tng5x07	red alert	1x	33:45	
tng5x07	fleet admiral			
tng5x07	deathbed			
tng5x07	coercion			
tng5x07	rewriting history			
tng5x07	cultural exchange	Klingon beds etc.		
tng5x07	Caldorian eel			
tng5x07	awkward moment	Picard trying to sleep near Data		
tng5x07	stupid Riker			
tng5x07	ship explosion		34:48	
tng5x07	rant	Klingon		
tng5x07	infiltration			
tng5x07	under cover			
tng5x07	espionage			
tng5x07	state surveillance			
tng5x07	ambassador			
tng5x07	fleet admiral			
tng5x07	Bendii Syndrome			syndrome
tng5x07	Cardassian war			
tng5x07	briefing			
tng5x07	missing person			
tng5x07	Romulan homeworld			
tng5x07	Vulcan homeworld			
tng5x07	asteroid belt			what's out there
tng5x07	Khitomer conference			
tng5x07	senator			
tng5x07	Klingon homeworld			
tng5x07	Klingon civil war			
tng5x07	disguise			
tng5x07	proconsul			
tng5x07	undercover operation			
tng5x07	contraband			
tng5x07	veiled threat	Picard to Gowron		
tng5x07	Vulcan salute			
tng5x07	crash investigation			
tng5x07	Romulan soup			
tng5x07	Federation scrap yard			
tng5x08	red alert	1x	40:00	
tng5x08	ambassador			
tng5x08	senator			
tng5x08	underground movement			
tng5x08	Romulan homeworld			
tng5x08	treachery			
tng5x08	holography			
tng5x08	prisoner			
tng5x08	distress call			
tng5x08	Vulcan salute			
tng5x08	mind meld			
tng5x08	Klingon opera			
tng5x08	violation of orders			
tng5x08	fake priority 1 distress call			
tng5x08	face off	Picard vs. Spock		
tng5x08	demand for explanation	Picard at Spock		
tng5x08	negotiation			
tng5x08	bringer of bad news			
tng5x08	hacking			
tng5x08	subspace grid			
tng5x08	proconsul			
tng5x08	theft			
tng5x08	investigation			
tng5x08	piano			
tng5x08	Andorian blues			
tng5x08	multiple arms			
tng5x08	state surveillance			
tng5x08	suspicion			
tng5x08	senate			
tng5x08	eavesdropping			
tng5x08	infiltration			
tng5x08	boobs			
tng5x08	obesity			
tng5x08	coward			
tng5x08	bullying	Riker to Ferengi		
tng5x08	conquest	Romulans of Vulcan		
tng5x08	attempted sneak attack			
tng5x08	peace envoy			
tng5x08	diversion	colony incident to masks attack		
tng5x08	ship explosion	Romulans		
tng5x08	kill of own comrades			
tng5x08	farewell	Spock and Picard		
tng5x08	Romulan soup			
tng5x08	intercept course			space maneuver
tng5x08	Vulcan mind meld	Spock and Picard		
tng5x08	physical altercation time		36:55-37:15	
tng5x09	asteroid			
tng5x09	impending nuclear winter			
tng5x09	impending apocalypse			
tng5x09	historian			character
tng5x09	flattery			
tng5x09	temporal prime directive			
tng5x09	Tellurian plague			plague
tng5x09	professor			character
tng5x09	questionnaire			
tng5x09	climate change			
tng5x09	flirting	Rasmusen at Beverly		
tng5x09	rivalry	Rasmusen took Riker's chair!		
tng5x09	trust	Troi at Rasmusen		
tng5x09	earthquake			
tng5x09	mantle collapse			
tng5x09	CO2 pocket			
tng5x09	time travel			
tng5x09	doomed planet			
tng5x09	impending catastrophe			
tng5x09	time traveler			
tng5x09	asteroid collision			
tng5x09	petty theft			
tng5x09	romantic overture			
tng5x09	volcano			
tng5x09	attempted abduction			
tng5x09	Gutenberg Bible			literary reference
tng5x09	terraforming			
tng5x09	con job			
tng5x09	naivety			
tng5x09	contrasting interests	Worf phasers, Beverly plague		
tng5x09	Abraham Lincoln			historical character
tng5x09	Homer			historical character
tng5x09	John Milton			historical character
tng5x09	J.S. Bach			historical character
tng5x09	Claude Monet			historical character
tng5x09	Stevie Wonder			historical character
tng5x09	Hitler			historical character
tng5x09	Khan Singh			fictional historical character
tng5x09	Noonian Soong			fictional historical character
tng5x09	Mozart			historical character
tng5x09	Brandenburg			historical character
tng5x09	Beethoven			historical character
tng5x09	Verdi			historical character
tng5x09	stargazing	Picard		
tng5x09	full stop		1:20	space maneuver
tng5x09	senior staff meeting	Picard, Geordi, Riker, Worf, Beverly, Troi, Data, Rasmussen	5:52-8:35	
tng5x09	Jupiter symphony in G minor			old song
tng5x09	Third Brandenburg concerto			old song
tng5x09	Symphony Number Nine Second Movement			old song
tng5x09	La Donna e Mobile			old song
tng5x10	red alert	2x	21:22, 35:21	
tng5x10	new technology			
tng5x10	historical moment			
tng5x10	awkward moment	Worf not remembering birthday		
tng5x10	environmentalism			
tng5x10	scientific experiment			
tng5x10	test ship			
tng5x10	teacher-parent talk			
tng5x10	stupid Troi			
tng5x10	trapped			
tng5x10	fire			
tng5x10	save an animal			
tng5x10	pinned under beam			
tng5x10	ship explosion			
tng5x10	doomed planet			
tng5x10	brace for impact			
tng5x10	ion radiation			
tng5x10	field trip			
tng5x10	petty theft			
tng5x10	holography			
tng5x10	radiation			
tng5x10	rescue			
tng5x10	brat			
tng5x10	Klingon mythology			
tng5x10	child psychology			
tng5x10	left a beam off a child	Worf		feat of strength
tng5x10	Chuck Yeager			historical character
tng5x10	Zephram Cochrane			fictional historical character
tng5x10	senior staff meeting	Picard, Riker, Data, Geordi, Worf, Ja'Dar; Picard, Geordi, Riker, Worf, Data	11:00-12:17, 33:10-	
tng5x10	all stop		21:30	space maneuver
tng5x10	physical altercation time		25:00-25:26	
tng5x11	red alert	2x	29:19, 37:36	
tng5x11	derelict ship			
tng5x11	tap into core			hacking
tng5x11	recover data			
tng5x11	pinned under beam			
tng5x11	school			
tng5x11	fairy tale			
tng5x11	role model			
tng5x11	painting			
tng5x11	crash investigation			
tng5x11	wrecked ship			
tng5x11	black cluster nebula			nebula
tng5x11	exploration			
tng5x11	survivor			
tng5x11	child psychology			
tng5x11	delusion	boy thinks he's an android		
tng5x11	mass casualties			
tng5x11	psychological trauma			
tng5x11	suppressed emotions			
tng5x11	crying			
tng5x11	confession			
tng5x11	Row your Boat			old song
tng5x11	speed model building			
tng5x11	full about		37:40	space maneuver
tng5x11	full about		40:30	space maneuver
tng5x11	nightmare			
tng5x11	lift a heavy beam	Data		feat of strength
tng5x11	senior staff meeting	Picard, Geordi, Worf, Riker, Troi	20:25-21:10	
tng5x12	telepathy			
tng5x12	seance			
tng5x12	Japanese stereotyping			
tng5x12	sentimentality			
tng5x12	dinner gathering			
tng5x12	insult	squeamish people		
tng5x12	psionic rape			
tng5x12	coma			
tng5x12	nightmarish vision			
tng5x12	hallucination			
tng5x12	telepathy			
tng5x12	Iresine Syndrome			syndrome
tng5x12	confinement to quarters	Ullians		
tng5x12	mind fucking			
tng5x12	awkward moment	Picard in regard to memory retrieval		
tng5x12	hot chocolate			
tng5x12	medical examination			
tng5x12	ship wide diagnostic			
tng5x12	scream	Beverly		
tng5x12	serial rapist			character
tng5x12	formal dinner	Picard, Beverly, Riker, Worf, Geordi, Troi, Ullian guests		social function
tng5x12	senior staff meeting	Picard, Troi, Riker, Geordi, Beverly, Worf, Ullians	42:00-44:25	
